NAME,A (au),PER (days),ECC,STAR,RSTAR (Rsun),MSTAR (Msun),MASS (Mjup)
KOI 2415.01,0.0602,5.25419589,0,KOI 2415,0.987,1.053,0.016192339
KOI 2416.01,0.065,5.90608902,0,KOI 2416,0.961,1.049,0.013318756
KOI 247.01,0.0903,13.81504449,0,KOI 247,0.509,0.515,0.014384153
KOI 2489.01,0.0478,3.92453009,0,KOI 2489,0.849,0.939,0.013688102
KOI 2490.01,0.0885,11.60653061,0,KOI 2490,0.701,0.686,0.014147424
KOI 2417.01,0.2253,47.7052566,0,KOI 2417,0.672,0.669,0.026048606
KOI 2569.01,0.0795,8.28157072,0,KOI 2569,1.175,0.976,0.009364182
KOI 2571.01,0.0166,0.82628442,0,KOI 2571,0.829,0.886,0.002719077
KOI 2572.01,0.0691,6.37705295,0,KOI 2572,0.965,1.08,0.016474694
KOI 2421.01,0.0275,2.27050106,0,KOI 2421,0.528,0.534,0.000386299
KOI 2577.01,0.1919,18.55581565,0,KOI 2577,8.841,2.734,1
KOI 2578.01,0.1092,13.33094869,0,KOI 2578,1.039,0.976,1
KOI 2503.01,0.1089,14.8200596,0,KOI 2503,0.732,0.785,0.002719077
KOI 2504.01,0.1485,20.49041,0,KOI 2504,0.923,1.038,0.018425248
KOI 2507.01,0.0989,11.1296971,0,KOI 2507,0.964,1.041,0.01454473
KOI 2579.01,0.0394,2.7296036,0,KOI 2579,1.235,1.09,0.011684873
KOI 2581.01,0.1021,12.7372371,0,KOI 2581,0.868,0.874,0.001915167
KOI 2582.01,0.2408,40.0306267,0,KOI 2582,1.373,1.161,0.015210412
KOI 2671.01,0.1515,21.47642727,0,KOI 2671,1,1,1
KOI 2508.01,0.0691,7.10397925,0,KOI 2508,0.789,0.877,0.011557051
KOI 2583.01,0.0405,3.03267135,0,KOI 2583,0.921,0.962,0.000521316
KOI 2588.01,0.0532,5.77957133,0,KOI 2588,0.581,0.599,0.011493518
KOI 2656.01,0.0727,6.77367892,0,KOI 2656,1.072,1.116,0.008477835
KOI 2657.01,0.0556,5.22402436,0,KOI 2657,0.84,0.837,0.000463751
KOI 2658.01,0.1016,11.6601667,0,KOI 2658,1.083,1.03,0.015825819
KOI 2512.01,0.1201,15.92108138,0,KOI 2512,0.82,0.917,0.030736235
KOI 2513.01,0.1412,19.0054098,0,KOI 2513,1.036,1.032,1
KOI 2516.01,0.041,2.81043228,0,KOI 2516,2.079,1.164,0.010799122
KOI 4.01,0.0548,3.849371737,0,KOI 4,2.992,1.482,1
KOI 2519.01,0.0486,4.790912471,0,KOI 2519,0.676,0.665,0.017464874
KOI 2445.01,0.2475,47.3659328,0,KOI 2445,0.902,0.902,1
KOI 2521.02,0.052,4.86634094,0,KOI 2521,0.831,0.791,0.014625869
KOI 2522.01,0.0563,5.60402307,0,KOI 2522,0.737,0.756,0.00686922
KOI 2597.03,0.0646,5.61357653,0,KOI 2597,1.101,1.141,0.010306604
KOI 2598.01,0.1901,29.2254372,0,KOI 2598,1.008,1.069,0.008914059
KOI 2377.01,0.1058,13.9034057,0,KOI 2377,0.819,0.817,0.011813753
KOI 2527.01,0.0206,1.385787741,0,KOI 2527,0.6,0.611,0.000386299
KOI 2528.01,0.1016,12.02295362,0,KOI 2528,0.879,0.967,0.033760238
KOI 2604.01,0.106,14.43348326,0,KOI 2604,0.702,0.787,1
KOI 2380.01,0.0682,6.35705314,0,KOI 2380,0.96,1.047,0.012074933
KOI 2453.01,0.0163,1.530515205,0,KOI 2453,0.259,0.247,0.00169121
KOI 2531.01,0.1218,17.6997392,0,KOI 2531,0.742,0.769,0.014789883
KOI 2532.01,0.0762,7.9709719,0,KOI 2532,0.826,0.927,0.017672412
KOI 2607.01,0.0158,0.754457729,0,KOI 2607,1.193,0.925,0.015735915
KOI 2386.01,0.1323,16.2707207,0,KOI 2386,1.244,1.17,1
KOI 2462.01,0.1096,12.14684625,0,KOI 2462,1.963,1.187,0.013174204
KOI 2534.02,0.0617,5.42204257,0,KOI 2534,1.263,1.066,0.009828326
KOI 2535.01,0.2395,48.8882668,0,KOI 2535,0.788,0.765,0.02727421
KOI 2538.01,0.2119,39.8312536,0,KOI 2538,0.759,0.8,0.011564805
KOI 2610.01,0.1872,24.1073172,0,KOI 2610,2.517,1.502,0.023633219
KOI 252.01,0.1072,17.60461401,0,KOI 252,0.516,0.529,0.022172589
KOI 2542.01,0.0115,0.727331746,0,KOI 2542,0.356,0.385,0.000764479
KOI 2543.01,0.0215,1.302017467,0,KOI 2543,0.816,0.782,0.009364182
KOI 2620.01,0.1199,16.0573291,0,KOI 2620,0.806,0.9,0.017672412
KOI 2393.01,0.0496,4.60300256,0,KOI 2393,0.788,0.765,0.008264895
KOI 2467.01,0.0583,5.05661302,0,KOI 2467,0.939,1.03,0.005153397
KOI 2471.01,0.1606,25.8859397,0,KOI 2471,0.899,0.823,0.012544244
KOI 2547.01,0.0807,8.94337724,0,KOI 2547,1.005,0.873,0.012093321
KOI 2548.01,0.0172,0.827151296,0,KOI 2548,11.895,0.984,1
KOI 253.01,0.0562,6.383159135,0,KOI 253,0.576,0.581,0.023481953
KOI 2400.01,0.0977,11.6191707,0,KOI 2400,0.834,0.92,0.017059483
KOI 2401.01,0.1865,38.2292037,0,KOI 2401,0.598,0.592,0.011557051
KOI 2550.01,0.1346,18.0243482,0,KOI 2550,0.91,0.999,0.014956266
KOI 2551.01,0.1165,16.4793229,0,KOI 2551,0.716,0.797,0.011684873
KOI 2631.01,0.2555,44.9977604,0,KOI 2631,0.983,1.097,0.012074933
KOI 2404.01,0.0318,2.10081629,0,KOI 2404,0.918,0.974,0.012476169
KOI 2477.01,0.116,14.02634692,0,KOI 2477,1.131,1.057,0.022455606
KOI 2479.01,0.171,25.5433704,0,KOI 2479,1.782,1.02,0.016099658
KOI 2840.01,0.043,3.67936863,0,KOI 2840,0.848,0.781,0.002336069
KOI 2840.02,0.0688,7.4464635,0,KOI 2840,0.848,0.781,0.00124409
KOI 2919.01,0.036,2.522590567,0,KOI 2919,0.86,0.977,1
KOI 2764.01,0.0281,2.252976718,0,KOI 2764,0.559,0.583,0.005801589
KOI 2848.01,0.1151,13.7872627,0,KOI 2848,1.458,1.068,0.011813753
KOI 2849.01,0.0646,5.95958637,0,KOI 2849,0.9,1.012,0.003377463
KOI 2921.01,0.1196,16.6146221,0,KOI 2921,0.8,0.825,0.012363026
KOI 2923.01,0.0598,5.83892993,0,KOI 2923,0.769,0.839,0.005801589
KOI 2706.01,0.0463,3.09756897,0,KOI 2706,1.885,1.374,0.013174204
KOI 2851.01,0.0426,3.42064689,0,KOI 2851,0.966,0.877,0.017672412
KOI 2851.02,0.0216,1.23935745,0,KOI 2851,0.966,0.877,0.011493518
KOI 2853.01,0.0229,1.407020118,0,KOI 2853,0.849,0.804,0.004699564
KOI 2927.01,0.1702,24.4359956,0,KOI 2927,1.035,1.096,0.018097474
KOI 2775.01,0.1239,17.57704569,0,KOI 2775,0.901,0.819,1
KOI 2855.01,0.0237,1.400755743,0,KOI 2855,1.072,0.902,0.007849274
KOI 272.01,0.0222,1.28132831,0,KOI 272,1.596,0.881,0.070377086
KOI 2935.01,0.1832,27.8813154,0,KOI 2935,1.055,1.048,0.011749177
KOI 2712.01,0.0825,7.50790041,0,KOI 2712,1.337,1.329,0.013318756
KOI 2779.01,0.2039,34.4585495,0,KOI 2779,0.862,0.95,0.014147424
KOI 2859.03,0.0455,4.28886792,0,KOI 2859,0.721,0.68,0.00043678
KOI 2862.01,0.1351,24.5752524,0,KOI 2862,0.512,0.545,0.01240845
KOI 2948.01,0.0956,11.39169531,0,KOI 2948,1.249,0.897,0.003377463
KOI 2949.01,0.0924,10.1747037,0,KOI 2949,1.339,1.016,0.003619194
KOI 2715.03,0.0501,5.72084599,0,KOI 2715,0.503,0.513,0.0133917
KOI 2716.02,0.0652,6.46004728,0,KOI 2716,0.804,0.897,0.01353896
KOI 2962.01,0.034,2.17291055,0,KOI 2962,1.045,1.109,0.002427819
KOI 2963.02,0.0768,7.35101287,0,KOI 2963,1.262,1.117,0.010551077
KOI 2720.01,0.0694,6.57159435,0,KOI 2720,1.432,1.029,0.007058564
KOI 2797.01,0.0188,0.868122253,0,KOI 2797,1.084,1.181,0.012476169
KOI 2942.01,0.11,13.84301228,0,KOI 2942,0.837,0.928,0.014956266
KOI 2942.02,0.16,24.2758992,0,KOI 2942,0.837,0.928,0.017464874
KOI 2945.01,0.1421,19.94752741,0,KOI 2945,0.864,0.961,0.020565453
KOI 269.01,0.1469,18.01164974,0,KOI 269,1.459,1.3,0.013763397
KOI 2801.01,0.0735,6.99205021,0,KOI 2801,1.467,1.081,0.003872052
KOI 2871.01,0.1011,12.0999065,0,KOI 2871,1.098,0.941,0.009828326
KOI 2871.02,0.0588,5.36375016,0,KOI 2871,1.098,0.941,0.005153397
KOI 2876.01,0.0523,5.1952021,0,KOI 2876,0.738,0.708,0.009364182
KOI 2958.01,0.2013,31.6084371,0,KOI 2958,1.033,1.083,0.014225792
KOI 2959.01,0.1012,16.1558656,0,KOI 2959,0.53,0.528,0.015470226
KOI 2723.01,0.0308,1.952711161,0,KOI 2723,0.946,1.02,0.021349894
KOI 2802.01,0.0495,3.84822189,0,KOI 2802,1.193,1.094,0.0129606
KOI 2803.01,0.0351,2.37752442,0,KOI 2803,0.936,1.022,0.000340214
KOI 2807.01,0.0458,3.375716723,0,KOI 2807,1.282,1.122,0.018425248
KOI 41.03,0.2143,35.3331932,0,KOI 41,1.474,1.05,0.011813753
KOI 2878.01,0.0449,3.89524296,0,KOI 2878,0.838,0.795,0.004847813
KOI 2967.01,0.2082,37.3033197,0,KOI 2967,0.817,0.864,0.018097474
KOI 2968.01,0.1028,10.16435076,0,KOI 2968,2.71,1.401,0.015040364
KOI 2675.02,0.0209,1.116127169,0,KOI 2675,0.905,0.983,0.003146633
KOI 2733.01,0.0577,5.62006198,0,KOI 2733,0.746,0.814,0.011305975
KOI 2734.01,0.0465,3.8259005,0,KOI 2734,0.885,0.913,0.037854874
KOI 2735.01,0.0128,0.558841234,0,KOI 2735,0.792,0.903,0.008477835
KOI 2813.01,0.02,0.698461304,0,KOI 2813,12.558,2.17,1
KOI 2890.01,0.0845,8.98826122,0,KOI 2890,0.906,0.993,0.009828326
KOI 2680.01,0.1077,14.4079035,0,KOI 2680,0.728,0.814,1
KOI 2739.02,0.0702,7.0956395,0,KOI 2739,1.174,0.915,0.005971488
KOI 2822.01,0.0521,4.44589508,0,KOI 2822,0.865,0.956,0.014625869
KOI 2687.01,0.028,1.716828304,0,KOI 2687,0.902,0.987,0.001081987
KOI 2899.01,0.0625,5.77207177,0,KOI 2899,0.86,0.977,0.011749177
KOI 2900.01,0.2261,46.151253,0,KOI 2900,0.769,0.723,0.015825819
KOI 2687.02,0.0791,8.16733851,0,KOI 2687,0.902,0.987,0.003496951
KOI 2690.01,0.0453,3.606940379,0,KOI 2690,0.84,0.955,0.015470226
KOI 2829.01,0.0953,10.61345333,0,KOI 2829,1.388,1.023,0.013318756
KOI 2833.01,0.0303,1.791877025,0,KOI 2833,2.139,1.156,0.012093321
KOI 2835.01,0.054,6.30922043,0,KOI 2835,0.53,0.524,0.009364182
KOI 2694.02,0.064,6.56606941,0,KOI 2694,0.856,0.809,0.013763397
KOI 2695.01,0.0333,2.50343279,0,KOI 2695,0.84,0.782,1
KOI 2696.02,0.2941,44.5643831,0,KOI 2696,2.704,1.704,0.117627204
KOI 2755.01,0.0798,8.48299282,0,KOI 2755,0.933,0.94,0.001423394
KOI 2914.01,0.1691,21.1181653,0,KOI 2914,2.566,1.443,0.026048606
KOI 2915.01,0.0565,5.06092282,0,KOI 2915,0.911,0.939,0.002927085
KOI 2700.01,0.0151,0.910020582,0,KOI 2700,0.533,0.55,0.004699564
